column_labels,von Frey stimulations_index
55.23778044526749,572
55.33766793251029,573
55.43755541975309,574
55.53744290699589,575
55.63733039423868,576
55.73721788148148,577
55.83710536872428,578
55.93699285596708,579
56.03688034320988,580
56.13676783045268,581
56.23665531769547,582
56.33654280493827,583
56.43643029218107,584
56.53631777942387,585
56.63620526666666,586
56.73609275390947,587
56.83598024115226,588
56.93586772839506,589
57.03575521563786,590
57.13564270288066,591
57.23553019012346,592
57.33541767736625,593
57.43530516460905,594
57.53519265185185,595
57.63508013909465,596
57.73496762633745,597
57.83485511358025,598
57.93474260082304,599
58.03463008806585,600
58.13451757530864,601
58.23440506255144,602
58.33429254979424,603
58.43418003703704,604
58.53406752427983,605
58.63395501152263,606
58.73384249876543,607
58.83372998600823,608
58.93361747325103,609
59.03350496049383,610
59.13339244773663,611
59.23327993497942,612
59.33316742222222,613
59.43305490946502,614
59.53294239670782,615
59.63282988395062,616
59.73271737119342,617
59.83260485843621,618
59.93249234567901,619
60.03237983292181,620
60.13226732016461,621
60.2321548074074,622
60.33204229465021,623
60.431929781893,624
60.5318172691358,625
60.6317047563786,626
60.7315922436214,627
60.8314797308642,628
60.931367218107,629
61.0312547053498,630
61.13114219259259,631
61.23102967983539,632
61.33091716707819,633
61.43080465432099,634
61.53069214156378,635
61.63057962880659,636
61.73046711604938,637
61.83035460329218,638
61.93024209053498,639
62.03012957777778,640
62.13001706502057,641
62.22990455226338,642
62.32979203950617,643
62.42967952674897,644
62.52956701399177,645
62.62945450123457,646
62.72934198847737,647
62.82922947572016,648
62.92911696296296,649
63.02900445020576,650
63.12889193744856,651
63.22877942469136,652
63.32866691193416,653
63.42855439917695,654
63.52844188641976,655
63.62832937366255,656
63.72821686090535,657
63.82810434814814,658
63.92799183539095,659
64.02787932263375,660
64.12776680987655,661
64.22765429711934,662
64.32754178436214,663
64.42742927160494,664
64.52731675884773,665
64.62720424609053,666
64.72709173333334,667
64.82697922057613,668
64.92686670781893,669
65.02675419506173,670
65.12664168230452,671
65.22652916954732,672
65.32641665679013,673
65.42630414403293,674
65.52619163127572,675
65.62607911851852,676
65.72596660576131,677
65.82585409300411,678
65.9257415802469,679
66.02562906748972,680
66.12551655473251,681
66.22540404197531,682
66.3252915292181,683
66.4251790164609,684
66.5250665037037,685
66.62495399094651,686
66.7248414781893,687
66.8247289654321,688
66.9246164526749,689
67.0245039399177,690
67.12439142716049,691
67.22427891440329,16
67.3241664016461,17
67.42405388888889,18
67.52394137613169,19
67.62382886337448,20
67.72371635061728,21
67.82360383786008,692
67.92349132510289,693
68.02337881234568,694
68.12326629958848,695
68.22315378683128,696
68.32304127407407,697
68.42292876131687,698
68.52281624855966,699
68.62270373580247,700
68.72259122304527,701
68.82247871028807,702
68.92236619753086,703
69.02225368477366,704
69.12214117201646,705
69.22202865925927,706
69.32191614650206,707
69.42180363374486,708
69.52169112098765,709
69.62157860823045,710
69.72146609547325,711
69.82135358271604,712
69.92124106995885,713
70.02112855720165,714
70.12101604444445,715
70.22090353168724,716
70.32079101893004,717
70.42067850617283,718
70.52056599341564,719
70.62045348065844,720
70.72034096790124,721
70.82022845514403,722
70.92011594238683,723
71.02000342962963,724
71.11989091687242,725
71.21977840411523,726
71.31966589135803,727
71.41955337860082,728
71.51944086584362,729
71.61932835308642,730
71.71921584032921,731
71.81910332757202,732
71.91899081481482,733
72.01887830205762,734
72.11876578930041,735
72.21865327654321,736
72.318540763786,737
72.4184282510288,738
72.51831573827161,739
72.6182032255144,740
72.7180907127572,741
72.8179782,742
72.9178656872428,743
73.01775317448559,744
73.1176406617284,745
73.2175281489712,746
73.317415636214,747
73.41730312345679,748
73.51719061069959,749
73.61707809794238,750
73.71696558518518,751
73.81685307242799,752
73.91674055967079,753
74.01662804691358,754
74.11651553415638,755
74.21640302139917,756
74.31629050864197,757
74.41617799588478,758
74.51606548312758,759
74.61595297037037,760
74.71584045761317,761
74.81572794485596,762
74.91561543209876,763
75.01550291934156,764
75.11539040658437,765
75.21527789382716,766
75.31516538106996,767
75.41505286831276,768
75.51494035555555,769
75.61482784279835,770
75.71471533004116,771
75.81460281728396,772
75.91449030452675,773
76.01437779176955,774
76.11426527901234,775
76.21415276625514,776
76.31404025349794,777
76.41392774074075,778
76.51381522798354,779
76.61370271522634,780
76.71359020246913,781
76.81347768971193,782
76.91336517695473,783
77.01325266419754,784
77.11314015144033,785
77.21302763868313,786
77.31291512592593,787
77.41280261316872,788
77.51269010041152,789
77.61257758765431,790
77.71246507489712,791
77.81235256213992,792
77.91224004938272,793
78.01212753662551,794
78.11201502386831,795
78.2119025111111,796
78.31178999835392,797
78.41167748559671,798
78.51156497283951,799
78.6114524600823,800
78.7113399473251,801
78.8112274345679,802
78.9111149218107,803
79.0110024090535,804
79.1108898962963,805
79.2107773835391,806
79.31066487078189,807
79.41055235802469,808
79.51043984526748,809
79.6103273325103,810
79.71021481975309,811
79.81010230699589,812
79.90998979423868,813
80.00987728148148,814
80.10976476872428,815
80.20965225596707,816
80.30953974320988,817
80.40942723045268,818
80.50931471769547,819
80.60920220493827,820
80.70908969218107,821
80.80897717942386,822
80.90886466666667,823
81.00875215390947,824
81.10863964115227,825
81.20852712839506,826
81.30841461563786,827
81.40830210288065,828
81.50818959012345,829
81.60807707736626,830
81.70796456460906,831
81.80785205185185,832
81.90773953909465,833
82.00762702633745,834
82.10751451358024,835
82.20740200082305,836
82.30728948806585,837
82.40717697530864,838
82.50706446255144,839
82.60695194979424,840
82.70683943703703,841
82.80672692427983,842
82.90661441152264,843
83.00650189876544,844
83.10638938600823,845
83.20627687325103,846
83.30616436049382,847
83.40605184773662,848
83.50593933497943,849
83.60582682222223,850
83.70571430946502,851
83.80560179670782,852
83.90548928395062,853
84.00537677119341,22
84.10526425843621,23
84.20515174567902,24
84.30503923292181,25
84.40492672016461,26
84.5048142074074,27
84.6047016946502,854
84.704589181893,855
84.80447666913581,856
84.9043641563786,857
85.0042516436214,858
85.1041391308642,859
85.204026618107,860
85.30391410534979,861
85.40380159259259,862
85.5036890798354,863
85.60357656707819,864
85.70346405432099,865
85.80335154156379,866
85.90323902880658,867
86.00312651604938,868
86.10301400329219,869
86.20290149053498,870
86.30278897777778,871
86.40267646502058,872
86.50256395226337,873
86.60245143950617,874
86.70233892674896,875
86.80222641399178,876
86.90211390123457,877
87.00200138847737,878
87.10188887572016,879
87.20177636296296,880
87.30166385020576,881
87.40155133744857,882
87.50143882469136,883
87.60132631193416,884
87.70121379917695,885
87.80110128641975,886
87.90098877366255,887
88.00087626090534,888
88.10076374814815,889
88.20065123539095,890
88.30053872263375,891
88.40042620987654,892
88.50031369711934,893
88.60020118436213,894
88.70008867160495,895
88.79997615884774,896
88.89986364609054,897
88.99975113333333,898
89.09963862057613,899
89.19952610781893,900
89.29941359506172,901
89.39930108230453,902
89.49918856954733,903
89.59907605679012,904
89.69896354403292,905
89.79885103127572,906
89.89873851851851,907
89.99862600576132,908
90.09851349300412,909
90.19840098024692,910
90.29828846748973,911
90.39817595473252,912
90.4980634419753,913
90.5979509292181,914
90.69783841646093,915
90.79772590370372,916
90.8976133909465,917
90.9975008781893,918
91.0973883654321,919
91.19727585267488,920
91.2971633399177,921
91.3970508271605,922
91.49693831440328,923
91.59682580164608,924
91.69671328888889,925
91.79660077613168,926
91.89648826337448,927
91.99637575061728,928
92.09626323786009,929
92.19615072510288,930
92.29603821234568,931
92.39592569958847,932
92.49581318683128,933
92.59570067407408,934
92.69558816131688,935
92.79547564855967,936
92.89536313580248,937
92.99525062304528,938
93.09513811028806,939
93.19502559753086,940
93.29491308477368,941
93.39480057201646,942
93.49468805925926,943
93.59457554650206,944
93.69446303374484,945
93.79435052098763,946
93.89423800823046,947
93.99412549547326,948
94.09401298271604,949
94.19390046995883,950
94.29378795720164,951
94.39367544444444,952
94.49356293168724,953
94.59345041893005,954
94.69333790617284,955
94.79322539341564,956
94.89311288065844,957
94.99300036790125,958
95.09288785514404,959
95.19277534238684,960
95.29266282962963,961
95.39255031687244,962
95.49243780411524,963
95.59232529135802,964
95.69221277860082,965
95.79210026584362,966
95.89198775308644,967
95.99187524032922,968
96.09176272757202,969
96.1916502148148,970
96.2915377020576,971
96.3914251893004,972
96.49131267654322,973
96.591200163786,974
96.6910876510288,975
96.7909751382716,976
96.8908626255144,977
96.9907501127572,978
97.0906376,979
97.1905250872428,980
97.2904125744856,981
97.3903000617284,982
97.4901875489712,983
97.590075036214,984
97.68996252345678,985
97.7898500106996,986
97.8897374979424,987
97.9896249851852,988
98.08951247242798,989
98.18939995967078,990
98.28928744691358,991
98.38917493415636,992
98.48906242139918,993
98.58894990864198,994
98.68883739588478,995
98.78872488312756,996
98.88861237037035,997
98.98849985761316,998
99.08838734485596,999
99.18827483209876,1000
99.28816231934157,1001
99.38804980658436,1002
99.48793729382716,1003
99.58782478106995,1004
99.68771226831277,1005
99.78759975555556,1006
99.88748724279836,28
99.98737473004115,29
100.0872622172839,30
100.1871497045267,31
100.2870371917695,32
100.3869246790124,33
100.4868121662551,1007
100.5866996534979,1008
100.6865871407407,1009
100.7864746279835,1010
100.8863621152263,1011
100.9862496024691,1012
101.0861370897119,1013
101.1860245769547,1014
101.2859120641975,1015
101.3857995514403,1016
101.4856870386831,1017
101.5855745259259,1018
101.6854620131687,1019
101.7853495004115,1020
101.8852369876543,1021
101.9851244748971,1022
102.0850119621399,1023
102.1848994493827,1024
102.2847869366255,1025
102.3846744238683,1026
102.4845619111111,1027
102.5844493983539,1028
102.6843368855967,1029
102.7842243728395,1030
102.8841118600823,1031
102.9839993473251,1032
103.0838868345679,1033
103.1837743218107,1034
103.2836618090535,1035
103.3835492962963,1036
103.4834367835391,1037
103.5833242707819,1038
103.6832117580247,1039
103.7830992452675,1040
103.8829867325103,1041
103.9828742197531,1042
104.0827617069959,1043
104.1826491942387,1044
104.2825366814815,1045
104.3824241687243,1046
104.4823116559671,1047
104.5821991432099,1048
104.6820866304527,1049
104.7819741176955,1050
104.8818616049383,1051
104.9817490921811,1052
105.0816365794239,1053
105.1815240666667,1054
105.2814115539095,1055
105.3812990411523,1056
105.4811865283951,1057
105.5810740156379,1058
105.6809615028807,1059
105.7808489901235,1060
105.8807364773663,1061
105.9806239646091,1062
106.0805114518518,1063
106.1803989390946,1064
106.2802864263375,1065
106.3801739135803,1066
106.480061400823,1067
106.5799488880658,1068
106.6798363753086,1069
106.7797238625514,1070
106.8796113497942,1071
106.979498837037,1072
107.0793863242798,1073
107.1792738115226,1074
107.2791612987654,1075
107.3790487860082,1076
107.478936273251,1077
107.5788237604938,1078
107.6787112477366,1079
107.7785987349794,1080
107.8784862222222,1081
107.978373709465,1082
108.0782611967078,1083
108.1781486839506,1084
108.2780361711934,1085
108.3779236584362,1086
108.477811145679,1087
108.5776986329218,1088
108.6775861201646,1089
108.7774736074074,1090
108.8773610946502,1091
108.977248581893,1092
109.0771360691358,1093
109.1770235563786,1094
109.2769110436214,1095
109.3767985308642,1096
109.476686018107,1097
109.5765735053498,1098
109.6764609925926,1099
109.7763484798354,1100
109.8762359670782,1101
109.976123454321,1102
110.0760109415638,1103
110.1758984288066,1104
110.2757859160494,1105
110.3756734032922,1106
110.475560890535,1107
110.5754483777778,1108
110.6753358650206,1109
110.7752233522634,1110
110.8751108395062,1111
110.974998326749,1112
111.0748858139918,1113
111.1747733012346,1114
111.2746607884774,1115
111.3745482757202,1116
111.474435762963,1117
111.5743232502058,1118
111.6742107374486,1119
111.7740982246914,1120
111.8739857119342,1121
111.9738731991769,1122
112.0737606864198,1123
112.1736481736626,1124
112.2735356609054,1125
112.3734231481481,1126
112.4733106353909,1127
112.5731981226337,1128
112.6730856098765,1129
112.7729730971193,1130
112.8728605843621,1131
112.9727480716049,1132
113.0726355588477,1133
113.1725230460905,1134
113.2724105333333,1135
113.3722980205761,1136
113.4721855078189,1137
113.5720729950617,1138
113.6719604823045,1139
113.7718479695473,1140
113.8717354567901,1141
113.9716229440329,1142
114.0715104312757,1143
114.1713979185185,1144
114.2712854057613,1145
114.3711728930041,1146
114.4710603802469,1147
114.5709478674897,1148
114.6708353547325,1149
114.7707228419753,1150
114.8706103292181,1151
114.9704978164609,1152
115.0703853037037,1153
115.1702727909465,1154
115.2701602781893,1155
115.3700477654321,1156
115.4699352526749,1157
115.5698227399177,1158
115.6697102271605,1159
115.7695977144033,1160
115.8694852016461,1161
115.9693726888889,1162
116.0692601761317,1163
116.1691476633745,1164
116.2690351506173,1165
116.3689226378601,1166
116.4688101251029,1167
116.5686976123457,1168
116.6685850995885,1169
116.7684725868313,1170
116.8683600740741,1171
116.9682475613169,1172
117.0681350485597,1173
117.1680225358025,1174
117.2679100230453,1175
117.3677975102881,1176
117.4676849975309,1177
117.5675724847737,1178
117.6674599720165,1179
117.7673474592593,1180
117.8672349465021,1181
117.9671224337449,1182
118.0670099209877,1183
118.1668974082305,1184
118.2667848954733,1185
118.366672382716,1186
118.4665598699588,1187
118.5664473572016,1188
118.6663348444444,1189
118.7662223316872,1190
118.86610981893,1191
118.9659973061728,1192
119.0658847934156,1193
119.1657722806584,1194
119.2656597679012,1195
119.365547255144,1196
119.4654347423868,1197
119.5653222296296,1198
119.6652097168724,1199
119.7650972041152,1200
119.864984691358,1201
119.9648721786008,1202
120.0647596658436,1203
120.1646471530864,1204
120.2645346403292,1205
120.364422127572,1206
120.4643096148148,1207
120.5641971020576,1208
120.6640845893004,1209
120.7639720765432,1210
120.863859563786,1211
120.9637470510288,1212
121.0636345382716,1213
121.1635220255144,1214
121.2634095127572,1215
