AUC
0.08488785091233675
-0.15356874039799467
0.47288572110083477
0.12662113181831125
-0.436273050348669
-0.2257941958182179
-0.4651877789947378
-0.011695417165792352
0.031677133857844944
0.1527047367573256
0.020325884267462117
-0.14848630262227513
0.190465379636227
-0.16371789780599122
0.26290365000967547
-0.2453811792875708
0.425695168262072
-0.055485867041561214
0.18763235795088573
0.16640407458122145
-0.10549345534734302
-0.12770753058601655
-0.03474859130345254
0.011370948020013847
0.11507829702652034
-0.08158492064724736
-0.26540621623017524
0.007080710491307901
0.2426625586865282
-0.3112820889411523
-0.04980287901624646
-0.44563885505806694
-0.09570871624262683
0.5007236136018048
0.12213596861844928
0.20488304291551646
-0.173911002263238
-0.07022571865196053
0.3540540904183979
-0.02526295099421379
-0.09650035985330234
0.32553866541002363
-0.0349311374429748
0.1151117492079322
0.7601165376130684
-0.43762927428060305
0.5737937844003332
0.0757999757816498
-0.19998096477414748
-0.13978061493277674
0.1773225572025752
0.1628885103007573
-0.09880335294104685
-0.1345309421832898
-0.1454840277463193
-0.028912455576970968
-0.06255160226955468
0.24272611104004457
-0.27054719108060826
0.14006534623950814
0.1709263208932261
0.20952363025777826
-0.02608780118689641
-0.40906491103452314
0.09401035780714691
0.04567337679625739
0.464535542117832
0.5076447076528482
-0.12395922477878553
0.5198970786017791
0.7554093213509457
-0.13161736894784648
0.18188175659009975
0.050268859653637636
-0.4735584105606933
-0.42406200630324514
-0.4574264483750973
0.4138496650889843
-0.20751475177030113
0.11908069823942241
-0.13036036677806223
0.25267645429201746
-0.021049770479014608
-0.027787309080217114
0.27805620946017345
-0.14523746421558337
0.6661595809706227
-0.23382695254235314
0.3447312115306908
0.026361576130279982
-0.027245468697783166
-0.33848442827563185
-0.03563863611191552
-0.22106203582882153
-0.07044582623022098
0.1754062366747148
-0.2178445787858434
-0.05761689196842579
0.12073623640517539
0.037353178456093955
-0.031989970816609106
0.25361763900020795
0.14324973963009385
-0.21438089247997247
0.16283530995293485
0.07937791602162751
0.4418577275030915
0.1841641295367416
-0.3531624445859854
0.6097434576946591
-0.28167452017756667
0.0486846267360149
0.21627015329430915
-0.038736295813648396
0.10739020045164521
0.30030444949842616
0.03541198481866336
0.021504457374438186
-0.025030683899098637
-0.007116673556735228
-0.03830616230595646
-0.10198843366833196
0.14160112278087017
0.4966127432579067
0.2840131980403039
-0.1704621941442153
-0.08520588171110569
0.11281975339977351
-0.3053196957854962
-0.3349855044136601
-0.37891127171311595
-0.09908311786825733
0.3000428151567886
0.10186688164670596
-0.028698654619741353
-0.2331919538576486
0.42249740262101226
0.07745496167569778
-0.1612526331006091
-0.2103055266857757
-0.1311948577678906
-0.11319795235212107
0.1563068509480758
0.41070084108446053
-0.22606450392981256
-0.3331581894160169
-0.21896579294804577
-0.5759060596917215
-0.31134710315967346
-0.0022746449176658445
0.3594241446122379
0.13047428137666564
-0.16628554851315114
0.032397801860675556
0.3139097727738565
0.06023042863379238
0.049567538196777894
0.17873120640086346
-0.10399835984298919
-0.11024703904895364
-0.18766880092517255
0.03665231465018019
-0.35471496788162277
0.11642465876298314
-0.5116132145353475
-0.4784472271222147
-0.49512484254510974
0.3226104519806447
-0.223519035133878
0.02722538286611417
0.027523402436337788
-0.08135659364413607
0.04432676048535322
0.10799946608674933
-0.2327454827571549
-0.4924671798942447
0.09863709036975939
-0.1492010846302876
-0.27963516435349695
0.0664887508467454
0.11694606696113251
0.17452134936220248
