Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC559,0.03767009282674387,3.930571892935907e-05,0.9945150275014174
PC560,0.037562362725157,3.919331121343758e-05,0.9945542208126309
PC561,0.03732230664138838,3.894283195395476e-05,0.9945931636445848
PC562,0.03710539507070115,3.871650213658024e-05,0.9946318801467214
PC563,0.03679881097714611,3.839660623759983e-05,0.994670276752959
PC564,0.03659038532810864,3.817913079849181e-05,0.9947084558837576
PC565,0.036284856522791176,3.786033600810294e-05,0.9947463162197656
PC566,0.03600880610403353,3.7572299548518835e-05,0.9947838885193141
PC567,0.03556667203486082,3.711096812754452e-05,0.9948209994874416
PC568,0.03543326033275852,3.697176372237253e-05,0.994857971251164
PC569,0.03535475158517816,3.688984614441267e-05,0.9948948610973084
PC570,0.03509747543028418,3.662139912258028e-05,0.9949314824964309
PC571,0.034850597381597404,3.636380169015182e-05,0.9949678462981211
PC572,0.034734535401906325,3.624270032804199e-05,0.9950040889984492
PC573,0.034498305647673845,3.5996213536376284e-05,0.9950400852119855
PC574,0.03443470033918989,3.5929846501147994e-05,0.9950760150584866
PC575,0.03417117361572097,3.5654877512600914e-05,0.9951116699359992
PC576,0.0339739503598498,3.5449090871796516e-05,0.995147119026871
PC577,0.03390180341277206,3.5373811322141795e-05,0.9951824928381932
PC578,0.0337915165600745,3.5258735841609494e-05,0.9952177515740348
PC579,0.03363378360827654,3.5094154164102524e-05,0.9952528457281989
PC580,0.033544296022705145,3.500078104972466e-05,0.9952878465092486
PC581,0.03306752878089907,3.450331269233716e-05,0.995322349821941
PC582,0.032833646124229184,3.4259274908629015e-05,0.9953566090968496
PC583,0.03257064537705559,3.398485473413776e-05,0.9953905939515838
PC584,0.03243271243040219,3.3840932773095825e-05,0.995424434884357
PC585,0.03238323287918439,3.3789304832016343e-05,0.995458224189189
PC586,0.0321389056245476,3.3534368948483894e-05,0.9954917585581374
PC587,0.03186453603138388,3.3248086295524794e-05,0.995525006644433
PC588,0.03180178864915325,3.3182614437495304e-05,0.9955581892588705
PC589,0.03147065093328315,3.2837098803998916e-05,0.9955910263576745
PC590,0.03138925287597916,3.2752166463202686e-05,0.9956237785241377
PC591,0.03109351836033127,3.2443591228115565e-05,0.9956562221153659
PC592,0.030923761164901725,3.2266463217295995e-05,0.9956884885785832
PC593,0.03076750473085277,3.210342216757307e-05,0.9957205920007507
PC594,0.030614333986546238,3.194360078747711e-05,0.9957525356015382
PC595,0.030408594369438453,3.172892800714004e-05,0.9957842645295454
PC596,0.03017304648957375,3.148315269665831e-05,0.995815747682242
PC597,0.03000767063283657,3.131059626117221e-05,0.9958470582785032
PC598,0.029688867010708136,3.097795026471357e-05,0.9958780362287679
PC599,0.02949057553092965,3.077104901798431e-05,0.9959088072777859
PC600,0.029327447911661843,3.06008384378818e-05,0.9959394081162237
PC601,0.029230262781978236,3.0499433553932444e-05,0.9959699075497777
PC602,0.02910925251216566,3.0373169048169342e-05,0.9960002807188258
PC603,0.028858542382460457,3.0111573146713538e-05,0.9960303922919725
PC604,0.028646151496773464,2.988996030136255e-05,0.9960602822522739
PC605,0.028359410980365853,2.9590769582735615e-05,0.9960898730218567
PC606,0.028226007385589166,2.9451573636907313e-05,0.9961193245954936
PC607,0.028101623024619195,2.932178853778426e-05,0.9961486463840313
PC608,0.02793731308879157,2.915034430522966e-05,0.9961777967283366
PC609,0.027710024387028718,2.8913186784317816e-05,0.996206709915121
PC610,0.02755857818738832,2.8755164828190354e-05,0.9962354650799491
PC611,0.027336749860487074,2.85237047702645e-05,0.9962639887847193
PC612,0.02717854944031765,2.8358635327025135e-05,0.9962923474200464
PC613,0.026993605964056658,2.816566165082086e-05,0.9963205130816972
PC614,0.026903172808838898,2.807130191039673e-05,0.9963485843836076
PC615,0.02678691755233619,2.7949998879443968e-05,0.9963765343824871
PC616,0.026691061953796058,2.784998125455112e-05,0.9964043843637417
PC617,0.026636024146370372,2.7792553719155553e-05,0.9964321769174609
PC618,0.02642030399839838,2.7567467055775547e-05,0.9964597443845167
