Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC438,0.059752309597399474,6.232246840970508e-05,0.9918902132715858
PC439,0.05948182324834566,6.204034748320459e-05,0.991952253619069
PC440,0.05919909585706995,6.174545898383007e-05,0.9920139990780529
PC441,0.058862422397806535,6.139430400470532e-05,0.9920753933820576
PC442,0.05794224562335412,6.043454716277648e-05,0.9921358279292204
PC443,0.05775146057617524,6.023555577389186e-05,0.9921960634849943
PC444,0.057481141750679275,5.995360957673174e-05,0.9922560170945711
PC445,0.05718336883869167,5.964302839542422e-05,0.9923156601229666
PC446,0.05661426431573617,5.904944466798855e-05,0.9923747095676345
PC447,0.05626812759257532,5.8688419376414385e-05,0.9924333979870109
PC448,0.05509895522898724,5.746895676172761e-05,0.9924908669437726
PC449,0.05481302149875643,5.717072400738477e-05,0.99254803766778
PC450,0.0543466105150977,5.6684251032685295e-05,0.9926047219188127
PC451,0.05411645072268718,5.644419125109129e-05,0.9926611661100637
PC452,0.05366054486983374,5.5968675270140914e-05,0.9927171347853339
PC453,0.05354916796542613,5.5852507649955465e-05,0.9927729872929838
PC454,0.053253805777995156,5.554444088702001e-05,0.9928285317338709
PC455,0.052562808142884304,5.482372099224875e-05,0.9928833554548632
PC456,0.052411857543480926,5.4666277472054645e-05,0.9929380217323353
PC457,0.052028128576632755,5.426604296103041e-05,0.9929922877752962
PC458,0.05177662646409634,5.400372285040815e-05,0.9930462914981466
PC459,0.05140865769115617,5.3619926435142566e-05,0.9930999114245818
PC460,0.050910332960787195,5.3100166990270044e-05,0.993153011591572
PC461,0.05042000904588004,5.2588752504315945e-05,0.9932056003440763
PC462,0.050374332781767193,5.254111154204308e-05,0.9932581414556184
PC463,0.049907595401802826,5.205429813157495e-05,0.99331019575375
PC464,0.049643520087503196,5.177886400117712e-05,0.9933619746177512
PC465,0.04954627858079875,5.16774397922966e-05,0.9934136520575435
PC466,0.04891483519088757,5.101883578208494e-05,0.9934646708933256
PC467,0.04870360818452446,5.0798523152831945e-05,0.9935154694164784
PC468,0.0483307332812538,5.040960957716543e-05,0.9935658790260555
PC469,0.04791376072153893,4.997470154841076e-05,0.993615853727604
PC470,0.04771616649614905,4.976860809440414e-05,0.9936656223356983
PC471,0.04735077341600034,4.938749816161446e-05,0.99371500983386
PC472,0.04703308131259718,4.905614099380353e-05,0.9937640659748538
PC473,0.04681185901974658,4.882540314533207e-05,0.9938128913779991
PC474,0.04647691464595148,4.847605162577572e-05,0.9938613674296248
PC475,0.04623101335754214,4.821957325059566e-05,0.9939095870028755
PC476,0.04581111187934939,4.778161032018878e-05,0.9939573686131956
PC477,0.045655588580594986,4.7619397412622504e-05,0.9940049880106082
PC478,0.04516016935090958,4.710266844432547e-05,0.9940520906790525
PC479,0.04474970047122134,4.667454384194775e-05,0.9940987652228945
PC480,0.04444136935914556,4.635295031491012e-05,0.9941451181732095
PC481,0.04430072467251545,4.6206256001358774e-05,0.9941913244292109
PC482,0.0435953383886743,4.5470528551030346e-05,0.994236794957762
PC483,0.04347393724568764,4.5343905514202706e-05,0.9942821388632762
PC484,0.04326975394967515,4.51309395702707e-05,0.9943272698028465
PC485,0.04308032065541208,4.4933358077990265e-05,0.9943722031609245
PC486,0.04245358159208076,4.4279660744133656e-05,0.9944164828216686
PC487,0.04234574082317389,4.416718136118159e-05,0.9944606500030297
PC488,0.04200658575856671,4.3813438034063525e-05,0.9945044634410638
PC489,0.04164978207016791,4.344128695323454e-05,0.994547904728017
PC490,0.0413885736506732,4.316884303295775e-05,0.9945910735710499
PC491,0.04102138805066675,4.2785863477672133e-05,0.9946338594345276
PC492,0.040947963105156616,4.270928026477422e-05,0.9946765687147924
PC493,0.040578383200598804,4.2323803417404485e-05,0.9947188925182098
PC494,0.040456146282587466,4.219630865590337e-05,0.9947610888268656
PC495,0.04005067640103564,4.177339807630629e-05,0.994802862224942
PC496,0.039793537876293125,4.1505199111393283e-05,0.9948443674240534
PC497,0.03943369342018308,4.1129876468646404e-05,0.994885497300522
PC498,0.039324771029712643,4.101626893975017e-05,0.9949265135694617
PC499,0.03885290015017096,4.0524101219676365e-05,0.9949670376706814
PC500,0.03853298492448339,4.019042530520485e-05,0.9950072280959866
PC501,0.03830663995460693,3.995434443519551e-05,0.9950471824404218
PC502,0.0381612693031411,3.9802720876295095e-05,0.9950869851612981
PC503,0.03793037789954021,3.9561898014317966e-05,0.9951265470593125
PC504,0.03751065305170694,3.912411931176895e-05,0.9951656711786242
PC505,0.037459877534987744,3.9071159759945086e-05,0.9952047423383842
PC506,0.03722943169336945,3.88308016251521e-05,0.9952435731400093
PC507,0.03681761559364774,3.840127185402788e-05,0.9952819744118634
PC508,0.03633235165893774,3.789513499596994e-05,0.9953198695468594
PC509,0.036261977430267656,3.782173372206605e-05,0.9953576912805814
PC510,0.03609232517670682,3.7644784123223425e-05,0.9953953360647046
PC511,0.03591524920584556,3.7460091486662996e-05,0.9954327961561913
PC512,0.035703960749481324,3.7239714764226336e-05,0.9954700358709555
PC513,0.03535552263726916,3.6876289092693385e-05,0.9955069121600482
PC514,0.03511051874906189,3.662074671808169e-05,0.9955435329067662
PC515,0.03505115584555035,3.655883040549505e-05,0.9955800917371718
PC516,0.03433723889354533,3.5814205352701735e-05,0.9956159059425245
PC517,0.034286087491628515,3.576085374752443e-05,0.995651666796272
PC518,0.03399335051392001,3.545552511389476e-05,0.9956871223213859
PC519,0.03361694573156135,3.506292982651811e-05,0.9957221852512124
PC520,0.0334818544342395,3.492202777325031e-05,0.9957571072789856
PC521,0.033210899233195874,3.463941782777263e-05,0.9957917466968134
PC522,0.03307054846383905,3.449303007391919e-05,0.9958262397268873
PC523,0.03296422864168409,3.438213705903452e-05,0.9958606218639464
PC524,0.032439543624401344,3.3834883477792655e-05,0.9958944567474242
PC525,0.03227736983001097,3.366573401317989e-05,0.9959281224814374
PC526,0.03196748974378049,3.334252488511405e-05,0.9959614650063224
PC527,0.03185384066044002,3.322398735151909e-05,0.9959946889936739
PC528,0.03163896663091814,3.299987082770314e-05,0.9960276888645017
PC529,0.03146023160548527,3.2813447774748336e-05,0.9960605023122764
PC530,0.030969154529548484,3.2301247731636814e-05,0.9960928035600081
PC531,0.030757440150706264,3.20804267662854e-05,0.9961248839867743
PC532,0.030686766587576974,3.20067132824853e-05,0.9961568907000569
PC533,0.030589268978366675,3.1905021955221604e-05,0.9961887957220121
PC534,0.030163237220540914,3.1460665060107e-05,0.9962202563870722
PC535,0.030050557066903617,3.13431381333191e-05,0.9962515995252056
PC536,0.029854647554639596,3.1138801857926553e-05,0.9962827383270635
PC537,0.029531305335538615,3.0801551542897364e-05,0.9963135398786064
PC538,0.02936329406921895,3.062631351597869e-05,0.9963441661921224
PC539,0.02918733088394658,3.0442781529863033e-05,0.9963746089736523
PC540,0.028938493230823658,3.018324048650605e-05,0.9964047922141388
PC541,0.028768799839275137,3.0006247980184944e-05,0.996434798462119
PC542,0.028432352021038707,2.9655328347708235e-05,0.9964644537904668
PC543,0.028302919615978812,2.9520328595733985e-05,0.9964939741190625
PC544,0.028017678664273765,2.9222818418778988e-05,0.9965231969374813
PC545,0.027976112292542994,2.9179464129939756e-05,0.9965523764016112
PC546,0.02777070248720864,2.89652189201688e-05,0.9965813416205314
PC547,0.027626363983017058,2.8814671904858526e-05,0.9966101562924362
PC548,0.02737307186393321,2.855048479315703e-05,0.9966387067772293
PC549,0.027196181670045866,2.8365985924497225e-05,0.9966670727631538
PC550,0.027159714256152507,2.832794991776099e-05,0.9966954007130716
PC551,0.0269540270890472,2.8113415415905342e-05,0.9967235141284875
PC552,0.02666641536494554,2.7813432491222437e-05,0.9967513275609787
PC553,0.026454799837761122,2.7592714629489305e-05,0.9967789202756082
PC554,0.026108875042127107,2.723191038119674e-05,0.9968061521859894
PC555,0.025985825605602687,2.710356815187881e-05,0.9968332557541413
PC556,0.025893834233413907,2.700761990442479e-05,0.9968602633740457
PC557,0.0258024131399406,2.6912266465396907e-05,0.9968871756405111
PC558,0.025736582569537213,2.6843604288620787e-05,0.9969140192447997
PC559,0.025405267307692794,2.64980379819947e-05,0.9969405172827818
PC560,0.025175855154708743,2.6258757998451212e-05,0.9969667760407802
PC561,0.02484331378502063,2.591191284473335e-05,0.996992687953625
PC562,0.02465387816394846,2.57143289255595e-05,0.9970184022825505
PC563,0.024528197335021505,2.5583242118316714e-05,0.9970439855246688
PC564,0.024405534044141707,2.545530264413747e-05,0.9970694408273129
PC565,0.024368275603353383,2.5416441585633276e-05,0.9970948572688985
PC566,0.024127099938137647,2.516489209946494e-05,0.9971200221609979
PC567,0.02388768280077737,2.491517678167365e-05,0.9971449373377796
PC568,0.023683530773907325,2.4702243451880835e-05,0.9971696395812315
PC569,0.023523835607740722,2.4535679230084898e-05,0.9971941752604616
PC570,0.02339412641139565,2.440039078105036e-05,0.9972185756512426
PC571,0.023275305773937157,2.4276459246448215e-05,0.997242852110489
PC572,0.023159869582334337,2.4156057734724615e-05,0.9972670081682238
PC573,0.022965857842038553,2.3953700861205168e-05,0.997290961869085
PC574,0.022731728764138,2.3709501061070818e-05,0.9973146713701461
PC575,0.022518266427801963,2.3486856952372743e-05,0.9973381582270985
PC576,0.022252263015262397,2.3209411789389582e-05,0.9973613676388878
PC577,0.022070351229296573,2.3019675332161467e-05,0.99738438731422
PC578,0.021999958700551776,2.2946254971031732e-05,0.997407333569191
PC579,0.02193108396851267,2.287441769242851e-05,0.9974302079868834
PC580,0.021678813355818696,2.2611296025730605e-05,0.9974528192829092
PC581,0.021488638797265595,2.2412941384753328e-05,0.9974752322242939
PC582,0.02139077601622223,2.231086917832055e-05,0.9974975430934723
PC583,0.021242620354158633,2.2156340815636485e-05,0.9975196994342879
PC584,0.02111054791692273,2.2018587474336594e-05,0.9975417180217622
PC585,0.020975757168167682,2.1877998897295673e-05,0.9975635960206595
PC586,0.020902716670639983,2.1801816668851783e-05,0.9975853978373284
PC587,0.020808928186217088,2.1703994008991042e-05,0.9976071018313374
PC588,0.020663658051007113,2.1552475289907234e-05,0.9976286543066273
PC589,0.020361971600520154,2.1237812234925877e-05,0.9976498921188622
PC590,0.02010333247300615,2.0968048120992667e-05,0.9976708601669833
PC591,0.020074979403019964,2.0938475484881393e-05,0.9976917986424682
PC592,0.019928923720083112,2.078613742887617e-05,0.997712584779897
PC593,0.019650311558332693,2.0495541169647963e-05,0.9977330803210667
PC594,0.01961917808874013,2.046306853907953e-05,0.9977535433896058
PC595,0.019483522374477685,2.0321577791296196e-05,0.9977738649673971
PC596,0.019373195023793536,2.0206504869863238e-05,0.997794071472267
PC597,0.019065726184228443,1.988581070473597e-05,0.9978139572829717
PC598,0.01903144939401899,1.985005954817971e-05,0.9978338073425199
PC599,0.018919097835822036,1.973287535088777e-05,0.9978535402178708
PC600,0.018890255133782993,1.970279202191203e-05,0.9978732430098927
PC601,0.01868232481832538,1.9485917885935682e-05,0.9978927289277786
PC602,0.01857267923845671,1.937155606069962e-05,0.9979121004838393
PC603,0.018428131019693015,1.9220790310249503e-05,0.9979313212741495
PC604,0.018342729401987688,1.9131715265996995e-05,0.9979504529894155
PC605,0.01819205452872999,1.8974559331908252e-05,0.9979694275487474
PC606,0.018085434488845958,1.8863353185864932e-05,0.9979882909019333
PC607,0.018064072534947948,1.8841072378546375e-05,0.9980071319743119
PC608,0.017912436924241385,1.868291438228279e-05,0.9980258148886941
PC609,0.017760775789279964,1.8524729763875594e-05,0.998044339618458
PC610,0.01765594959792362,1.8415394626148974e-05,0.9980627550130841
PC611,0.01732068675611564,1.806571094014071e-05,0.9980808207240242
PC612,0.01721086209744976,1.7951162333293066e-05,0.9980987718863574
PC613,0.017035299031559314,1.776804767711341e-05,0.9981165399340345
PC614,0.01695557815250046,1.768489772022947e-05,0.9981342248317547
PC615,0.016735394379012374,1.7455243061522557e-05,0.9981516800748162
PC616,0.016686305221728846,1.7404042405436203e-05,0.9981690841172217
PC617,0.01667166894343161,1.738877656888593e-05,0.9981864728937906
PC618,0.016515893613473137,1.7226300789359397e-05,0.99820369919458
PC619,0.016403330238957067,1.7108895664777015e-05,0.9982208080902447
PC620,0.01627549652888378,1.697556337333226e-05,0.998237783653618
PC621,0.0160808671056414,1.67725622481314e-05,0.9982545562158661
PC622,0.01597290949530434,1.665996099798472e-05,0.9982712161768641
PC623,0.01585010665037377,1.65318759670399e-05,0.9982877480528312
PC624,0.015623316174656628,1.6295330428403198e-05,0.9983040433832595
PC625,0.01554778246068894,1.6216547741435333e-05,0.9983202599310009
PC626,0.015419788819596625,1.6083048639771052e-05,0.9983363429796407
PC627,0.015370833583925946,1.6031987665741214e-05,0.9983523749673064
PC628,0.015357972541429225,1.601857342418104e-05,0.9983683935407306
PC629,0.01506979144173926,1.5717996633045865e-05,0.9983841115373636
PC630,0.014980780279755435,1.562515678521027e-05,0.9983997366941488
PC631,0.014964737240263351,1.560842367767555e-05,0.9984153451178265
PC632,0.01479267510303241,1.542896053751689e-05,0.998430774078364
PC633,0.014675684854230509,1.5306938123080926e-05,0.9984460810164871
PC634,0.014486347442616107,1.5109456637702034e-05,0.9984611904731249
PC635,0.01435357395288837,1.497097208915559e-05,0.998476161445214
PC636,0.014336183314234183,1.4952833417438081e-05,0.9984911142786315
PC637,0.014040830458234935,1.464477638731233e-05,0.9985057590550188
PC638,0.013921431774683033,1.4520241942803633e-05,0.9985202792969616
PC639,0.01387571328292289,1.4472556936522556e-05,0.9985347518538982
PC640,0.013705392034715238,1.4294909567200033e-05,0.9985490467634653
PC641,0.013599713969608622,1.4184685913611044e-05,0.998563231449379
PC642,0.013543177476123177,1.4125717584972657e-05,0.9985773571669639
PC643,0.01338085854586052,1.3956416741678863e-05,0.9985913135837057
PC644,0.013332982109351674,1.3906480969789943e-05,0.9986052200646754
PC645,0.013204800837279372,1.3772786166471588e-05,0.9986189928508419
PC646,0.013112810379683922,1.3676838872950798e-05,0.9986326696897149
PC647,0.013017445948999434,1.3577372479788948e-05,0.9986462470621946
PC648,0.012865142992920377,1.3418518433260932e-05,0.9986596655806279
PC649,0.012823906043442482,1.3375507736294323e-05,0.9986730410883642
PC650,0.012678824119779926,1.3224185324404283e-05,0.9986862652736886
PC651,0.012613134339341256,1.315566999346873e-05,0.9986994209436821
PC652,0.012444830991409358,1.2980127321471499e-05,0.9987124010710036
PC653,0.01240169450116638,1.2935135377752715e-05,0.9987253362063813
PC654,0.012358015078218636,1.2889577147867432e-05,0.9987382257835291
PC655,0.012230737170012199,1.2756824565299574e-05,0.9987509826080944
PC656,0.012134340900838585,1.2656281950614642e-05,0.9987636388900449
PC657,0.012111751226755176,1.263272061451007e-05,0.9987762716106594
PC658,0.011970895686867091,1.2485806378154107e-05,0.9987887574170375
PC659,0.011847312561825208,1.2356907504482274e-05,0.998801114324542
PC660,0.011708316862113632,1.2211933106626755e-05,0.9988133262576486
PC661,0.011552563624324172,1.2049480369531797e-05,0.9988253757380181
PC662,0.011491625645072607,1.1985921231609834e-05,0.9988373616592497
PC663,0.011420565760602984,1.1911804809418045e-05,0.9988492734640592
PC664,0.01136449488509277,1.1853322126635822e-05,0.9988611267861858
PC665,0.011296643617634864,1.1782552335456272e-05,0.9988729093385212
PC666,0.011147307954015168,1.1626793215163022e-05,0.9988845361317364
PC667,0.01106083812753992,1.1536604014691834e-05,0.9988960727357511
PC668,0.010951472472870104,1.1422534155230488e-05,0.9989074952699063
PC669,0.010925478518688888,1.139542210886412e-05,0.9989188906920151
PC670,0.010822390738177543,1.1287900157200105e-05,0.9989301785921724
PC671,0.01075111583065442,1.1213559463050471e-05,0.9989413921516355
PC672,0.010584075415784077,1.1039334047346137e-05,0.9989524314856828
PC673,0.010573604896083045,1.1028413153447684e-05,0.9989634598988363
PC674,0.010494806342145904,1.0946225194160974e-05,0.9989744061240304
PC675,0.010435907044717902,1.0884792429000208e-05,0.9989852909164595
PC676,0.010353691448596006,1.0799040448422121e-05,0.9989960899569079
PC677,0.010281557839898368,1.0723804117314141e-05,0.9990068137610252
PC678,0.01015598666484672,1.0592831680548843e-05,0.9990174065927058
PC679,0.010100517822924152,1.0534976926954639e-05,0.9990279415696327
PC680,0.010030052997355907,1.0461481159258599e-05,0.999038403050792
PC681,0.009960172087261165,1.0388594423312069e-05,0.9990487916452152
PC682,0.00990806894507777,1.0334250140142931e-05,0.9990591258953554
PC683,0.00982464756017641,1.0247240505532336e-05,0.999069373135861
PC684,0.00976792458617073,1.0188077675184984e-05,0.9990795612135361
PC685,0.009606690361227207,1.0019908194234186e-05,0.9990895811217304
PC686,0.009519048112390656,9.928496141356665e-06,0.9990995096178718
PC687,0.009426091393820375,9.831541024548622e-06,0.9991093411588963
PC688,0.009345799451816909,9.747795441276931e-06,0.9991190889543375
PC689,0.00926194150590183,9.66033046761468e-06,0.9991287492848051
PC690,0.009237921413578272,9.635277185906916e-06,0.999138384561991
PC691,0.00918125171760152,9.576169925265522e-06,0.9991479607319163
PC692,0.009145483278367127,9.538862958568007e-06,0.9991574995948748
PC693,0.009049706006570159,9.438965966532838e-06,0.9991669385608413
PC694,0.008995245904614873,9.3821633423905e-06,0.9991763207241836
PC695,0.008829305819840805,9.2090855858834e-06,0.9991855298097695
PC696,0.008793443814951786,9.171681028940519e-06,0.9991947014907985
PC697,0.00866188659043893,9.034465061490654e-06,0.99920373595586
PC698,0.00859786095289664,8.967685454141148e-06,0.9992127036413141
PC699,0.00858128910636971,8.950400793705025e-06,0.9992216540421078
PC700,0.008491267786491837,8.856507337500733e-06,0.9992305105494453
PC701,0.008447497214726245,8.81085403816359e-06,0.9992393214034835
PC702,0.008362180130995414,8.721867163991711e-06,0.9992480432706474
PC703,0.00826171575702839,8.617081460894251e-06,0.9992566603521084
PC704,0.008178451994125141,8.530236228163083e-06,0.9992651905883365
PC705,0.008082575657268623,8.430235909928713e-06,0.9992736208242464
PC706,0.008068783759331734,8.4158507735336e-06,0.9992820366750199
PC707,0.007912478067523498,8.252821819412639e-06,0.9992902894968393
PC708,0.007863697805816488,8.201943345597382e-06,0.9992984914401849
PC709,0.007801308938210172,8.13687091146538e-06,0.9993066283110964
PC710,0.0077057324818538405,8.03718337265536e-06,0.999314665494469
PC711,0.007662822682391131,7.99242787049151e-06,0.9993226579223395
PC712,0.007622105229238024,7.949959015229576e-06,0.9993306078813547
PC713,0.007613581739202501,7.941068899649802e-06,0.9993385489502544
PC714,0.007481696086534779,7.803510377185004e-06,0.9993463524606316
PC715,0.007426102793976151,7.745525819891383e-06,0.9993540979864516
PC716,0.00736832884246772,7.685266805770452e-06,0.9993617832532573
PC717,0.007317674409997866,7.632433546459059e-06,0.9993694156868038
PC718,0.00730624799943213,7.620515645438704e-06,0.9993770362024492
PC719,0.007150830191089956,7.4584127658015245e-06,0.9993844946152151
PC720,0.007107092195862585,7.412793444235077e-06,0.9993919074086592
PC721,0.006968940849031213,7.268699717872555e-06,0.9993991761083771
PC722,0.0069254693679718345,7.223358374193948e-06,0.9994063994667514
PC723,0.0068485811000859095,7.143162869138424e-06,0.9994135426296205
PC724,0.006774946707985915,7.0663612006097905e-06,0.9994206089908211
PC725,0.006732696704645442,7.022293874740077e-06,0.9994276312846958
PC726,0.006652588921052651,6.938740371185623e-06,0.999434570025067
PC727,0.006612538601326409,6.896967345125959e-06,0.9994414669924121
PC728,0.006549528945622229,6.831247420597701e-06,0.9994482982398327
PC729,0.006502347149338789,6.78203616787458e-06,0.9994550802760006
PC730,0.006490323656133085,6.769495501571709e-06,0.9994618497715022
PC731,0.006374160707016558,6.648335971915503e-06,0.9994684981074742
PC732,0.006278425027509869,6.548482361202572e-06,0.9994750465898354
PC733,0.0062291497681443665,6.497087598123486e-06,0.9994815436774336
PC734,0.006188062716640289,6.454233246774325e-06,0.9994879979106803
PC735,0.006149405863013892,6.413913624734902e-06,0.9994944118243051
PC736,0.0060634121403960765,6.324221007037075e-06,0.9995007360453121
PC737,0.006027014666750504,6.286257948926799e-06,0.999507022303261
PC738,0.005975148591944061,6.232160930243514e-06,0.9995132544641913
PC739,0.005872430835147424,6.125024918326867e-06,0.9995193794891096
PC740,0.005844359944088851,6.095746598659934e-06,0.9995254752357083
PC741,0.005833701153999223,6.084629336195566e-06,0.9995315598650445
PC742,0.005743015910224955,5.990043398372768e-06,0.9995375499084429
PC743,0.005679182700954859,5.923464496318096e-06,0.9995434733729393
PC744,0.005596413687610091,5.837135294079087e-06,0.9995493105082334
PC745,0.005510644927704488,5.7476773155378e-06,0.9995550581855489
PC746,0.005463801954373526,5.698819459744346e-06,0.9995607570050087
PC747,0.005420204940994989,5.653347184156197e-06,0.9995664103521928
PC748,0.005367561840375767,5.598439717023359e-06,0.9995720087919099
PC749,0.005328196824599105,5.557381472267321e-06,0.9995775661733821
PC750,0.005307989239690892,5.536304687444039e-06,0.9995831024780696
PC751,0.005224141157471218,5.448850001749724e-06,0.9995885513280713
PC752,0.005197754351301789,5.421328205437454e-06,0.9995939726562768
PC753,0.005143927283789259,5.365185844795002e-06,0.9995993378421216
PC754,0.005086717347656533,5.305515106351977e-06,0.999604643357228
PC755,0.0050671284420097515,5.285083612379979e-06,0.9996099284408404
PC756,0.005032046271604577,5.248492433368623e-06,0.9996151769332737
PC757,0.004939789041151639,5.152266892143346e-06,0.9996203292001659
PC758,0.0049221666971743855,5.133886548634831e-06,0.9996254630867145
PC759,0.004900253376521395,5.111030658321142e-06,0.9996305741173729
PC760,0.004834505825822906,5.04245507222195e-06,0.9996356165724452
PC761,0.004800556468881036,5.007045432999709e-06,0.9996406236178782
PC762,0.004640683765029267,4.840296036992937e-06,0.9996454639139152
PC763,0.004611951794924976,4.810328202925295e-06,0.999650274242118
PC764,0.004584782361811424,4.781990116107599e-06,0.9996550562322342
PC765,0.004534276046541149,4.729311345041998e-06,0.9996597855435793
PC766,0.004475781078741758,4.668300301161564e-06,0.9996644538438805
PC767,0.004448937173901035,4.640301744742551e-06,0.9996690941456252
PC768,0.004433958521480997,4.624678807343854e-06,0.9996737188244326
PC769,0.004375422800451757,4.563625257292579e-06,0.9996782824496898
PC770,0.004345681205940288,4.532604371290275e-06,0.9996828150540611
PC771,0.004298760783437352,4.483665734961203e-06,0.999687298719796
PC772,0.004282248201845494,4.466442888655259e-06,0.9996917651626847
PC773,0.004226469146374718,4.408264578127627e-06,0.9996961734272628
PC774,0.004168184680477853,4.34747309058332e-06,0.9997005209003534
PC775,0.004138326503747165,4.316330607746963e-06,0.9997048372309612
PC776,0.004106279929810032,4.282905596976783e-06,0.9997091201365581
PC777,0.004050588795688591,4.224818989607631e-06,0.9997133449555478
PC778,0.004010344466490393,4.182843609040356e-06,0.9997175277991568
PC779,0.003966065282071422,4.136659819815263e-06,0.9997216644589766
PC780,0.003870620954226803,4.037110092832982e-06,0.9997257015690694
PC781,0.003843958234753434,4.009300515206745e-06,0.9997297108695846
PC782,0.0037873963584209437,3.950305711915013e-06,0.9997336611752965
PC783,0.0037742060793593767,3.936548072157343e-06,0.9997375977233687
PC784,0.003727043630095428,3.887356998637657e-06,0.9997414850803673
PC785,0.0037176390685384926,3.877547913524657e-06,0.9997453626282808
PC786,0.003625716822603564,3.781671765689895e-06,0.9997491443000466
PC787,0.0035919144074421927,3.7464153887354217e-06,0.9997528907154353
PC788,0.003535326986575973,3.6873939421489426e-06,0.9997565781093775
PC789,0.003507394563883157,3.658260046863407e-06,0.9997602363694243
PC790,0.00345292972583938,3.601452482916611e-06,0.9997638378219073
PC791,0.0034441560977695124,3.5923014699782494e-06,0.9997674301233772
PC792,0.003410745745696831,3.5574540201367885e-06,0.9997709875773974
PC793,0.0033228658626859925,3.4657941115961162e-06,0.9997744533715089
PC794,0.00330644249671368,3.448664318390014e-06,0.9997779020358273
PC795,0.00329675993624882,3.4385652766498338e-06,0.9997813406011039
PC796,0.0032599369232308825,3.4001583752091498e-06,0.9997847407594791
PC797,0.003205423423173159,3.343300056122555e-06,0.9997880840595352
PC798,0.003159936666148916,3.2958567523104675e-06,0.9997913799162875
PC799,0.00312147123829512,3.255736789945225e-06,0.9997946356530775
PC800,0.0031001036570067575,3.233450113182295e-06,0.9997978691031907
PC801,0.0030774607766757777,3.20983328224069e-06,0.999801078936473
PC802,0.003008502607556457,3.1379089776324375e-06,0.9998042168454506
PC803,0.002952839094733893,3.079851179652216e-06,0.9998072966966303
PC804,0.0029243639177240818,3.050151184261043e-06,0.9998103468478146
PC805,0.0028745395093348405,2.9981836513105532e-06,0.9998133450314659
PC806,0.00286371652980249,2.986895137033054e-06,0.9998163319266029
PC807,0.0028350053584820538,2.956948996378745e-06,0.9998192888755992
PC808,0.0028050994702891532,2.9257567498409255e-06,0.9998222146323491
PC809,0.0027943848832151326,2.9145812903659205e-06,0.9998251292136394
PC810,0.0027607325577058916,2.879481458951972e-06,0.9998280086950984
PC811,0.002747063320896001,2.86522425977408e-06,0.9998308739193581
PC812,0.0026962921640060105,2.812269255311151e-06,0.9998336861886135
PC813,0.002682380791460743,2.7977595052809063e-06,0.9998364839481187
PC814,0.002676452852231776,2.7915765843558206e-06,0.9998392755247031
PC815,0.002586561743440625,2.697818940079026e-06,0.9998419733436432
PC816,0.002577799452079219,2.6886797514811745e-06,0.9998446620233947
PC817,0.0025636896236139353,2.673963009237754e-06,0.999847335986404
PC818,0.0025125387144112315,2.620611917967937e-06,0.9998499565983219
PC819,0.0024788957013388256,2.5855217995517683e-06,0.9998525421201214
PC820,0.002455721366270206,2.561350654118876e-06,0.9998551034707756
PC821,0.002426170907949167,2.5305291257526246e-06,0.9998576339999014
PC822,0.002414187400885995,2.518030165538131e-06,0.9998601520300668
PC823,0.0023907476485558565,2.493582186305711e-06,0.9998626456122531
PC824,0.0023630799592313087,2.464724411509777e-06,0.9998651103366646
PC825,0.002333010765858896,2.433361835457335e-06,0.9998675436985001
PC826,0.002295885042581928,2.3946392031154886e-06,0.9998699383377032
PC827,0.00227658949352166,2.3745136840374977e-06,0.9998723128513872
PC828,0.002251208114583632,2.348040561948693e-06,0.9998746608919492
PC829,0.0022112156932838642,2.306327924732225e-06,0.999876967219874
PC830,0.002157019054234894,2.2498000959704627e-06,0.99987921701997
PC831,0.0021421027788360984,2.234242218649979e-06,0.9998814512621886
PC832,0.00212792961597099,2.2194594177695127e-06,0.9998836707216064
PC833,0.0020959245873280125,2.1860777393039747e-06,0.9998858567993457
PC834,0.002078827887594032,2.168245649862404e-06,0.9998880250449956
PC835,0.0020466550865872015,2.134688982548457e-06,0.9998901597339782
PC836,0.002005353335280846,2.091610696396856e-06,0.9998922513446746
PC837,0.0019676491665076104,2.0522847375658615e-06,0.9998943036294122
PC838,0.0019492305260594119,2.033073846050255e-06,0.9998963367032583
PC839,0.0019314610153322834,2.0145400056278662e-06,0.9998983512432639
PC840,0.0019030092993030919,1.984864480357319e-06,0.9999003361077442
PC841,0.0018918423010855774,1.9732171499305706e-06,0.9999023093248941
PC842,0.0018816166329460012,1.962551639527863e-06,0.9999042718765336
PC843,0.001854795352022156,1.9345766801606535e-06,0.9999062064532138
PC844,0.0018369548983778773,1.915968845314572e-06,0.9999081224220592
PC845,0.001782747203032821,1.8594294846862048e-06,0.9999099818515439
PC846,0.0017807355119948602,1.8573312636800525e-06,0.9999118391828076
PC847,0.0017640701742917201,1.8399490906805636e-06,0.9999136791318982
PC848,0.0017488352350092924,1.8240588426123248e-06,0.9999155031907409
PC849,0.001724578049086597,1.7987582690686151e-06,0.99991730194901
PC850,0.0016644750362919758,1.7360700124730256e-06,0.9999190380190225
PC851,0.0016485405610806147,1.7194501389538855e-06,0.9999207574691614
PC852,0.0016029372870623828,1.6718853063385437e-06,0.9999224293544677
PC853,0.001598091351064998,1.6668309294425317e-06,0.9999240961853971
PC854,0.0015734151666977492,1.6410933348447345e-06,0.999925737278732
